,Trading_Volume,Volume_weighted_avg,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,Number_Transactions,shares,ticker
27,57388108,150.4054,149.46,151.01,151.3401,149.22,2023-02-10 05:00:00,443405,128,aapl
28,62199013,153.231,150.952,153.85,154.26,150.92,2023-02-13 05:00:00,506668,128,aapl
29,61664023,152.5956,152.12,153.2,153.77,150.86,2023-02-14 05:00:00,528566,128,aapl
30,65665252,154.4536,153.11,155.33,155.5,152.88,2023-02-15 05:00:00,520574,128,aapl
31,68167942,154.7143,153.51,153.71,156.33,153.3475,2023-02-16 05:00:00,516187,128,aapl
32,59105618,152.0451,152.35,152.55,153.0,150.85,2023-02-17 05:00:00,468580,128,aapl
33,58217230,149.3501,150.2,148.48,151.3,148.405,2023-02-21 05:00:00,509342,128,aapl
34,51008155,148.5494,148.87,148.91,149.95,147.16,2023-02-22 05:00:00,429775,128,aapl
35,48392049,148.8407,150.09,149.4,150.34,147.24,2023-02-23 05:00:00,425159,128,aapl
36,55469606,146.3861,147.11,146.71,147.19,145.7202,2023-02-24 05:00:00,472221,128,aapl
37,44998470,148.1344,147.71,147.92,149.17,147.45,2023-02-27 05:00:00,418069,128,aapl
38,50546998,147.7996,147.05,147.41,149.08,146.83,2023-02-28 05:00:00,383779,128,aapl
39,55478991,145.868,146.83,145.31,147.2285,145.01,2023-03-01 05:00:00,461613,128,aapl
40,52279761,145.1652,144.38,145.91,146.71,143.9,2023-03-02 05:00:00,413238,128,aapl
41,70725339,150.0304,148.045,151.03,151.11,147.33,2023-03-03 05:00:00,558706,128,aapl
42,87558028,154.6895,153.785,153.83,156.3,153.46,2023-03-06 05:00:00,691990,128,aapl
43,56136378,152.2768,153.7,151.6,154.0299,151.13,2023-03-07 05:00:00,496631,128,aapl
44,47204791,152.6973,152.81,152.87,153.47,151.83,2023-03-08 05:00:00,405203,128,aapl
45,53833122,152.4689,153.559,150.59,154.535,150.225,2023-03-09 05:00:00,480909,128,aapl
46,68559600,149.0716,150.21,148.5,150.94,147.6096,2023-03-10 05:00:00,611457,128,aapl
47,84457122,151.1835,147.805,150.47,153.14,147.7,2023-03-13 04:00:00,760660,128,aapl
48,72045893,152.1061,151.28,152.59,153.4,150.1,2023-03-14 04:00:00,565196,128,aapl
49,77167866,151.7861,151.19,152.99,153.245,149.92,2023-03-15 04:00:00,703116,128,aapl
50,76206919,154.813,152.16,155.85,156.46,151.64,2023-03-16 04:00:00,676097,128,aapl
51,98944633,155.3402,156.08,155.0,156.74,154.28,2023-03-17 04:00:00,615778,128,aapl
52,72711415,156.6059,155.07,157.4,157.82,154.15,2023-03-20 04:00:00,628984,128,aapl
53,73938285,158.3406,157.32,159.28,159.4,156.54,2023-03-21 04:00:00,590982,128,aapl
54,75349311,159.6832,159.3,157.83,162.14,157.81,2023-03-22 04:00:00,656865,128,aapl
55,67482060,159.5685,158.83,158.93,161.5501,157.68,2023-03-23 04:00:00,614268,128,aapl
56,59006343,159.2417,158.86,160.25,160.34,157.85,2023-03-24 04:00:00,517531,128,aapl
57,52390266,159.0188,159.94,158.28,160.77,157.87,2023-03-27 04:00:00,518436,128,aapl
58,45992152,156.9785,157.97,157.65,158.49,155.98,2023-03-28 04:00:00,432447,128,aapl
59,51305691,160.216,159.37,160.77,161.05,159.35,2023-03-29 04:00:00,472077,128,aapl
60,49210289,162.0209,161.53,162.36,162.47,161.271,2023-03-30 04:00:00,456152,128,aapl
61,68749792,164.0421,162.44,164.9,165.0,161.91,2023-03-31 04:00:00,574409,128,aapl
62,56976187,165.3487,164.27,166.17,166.29,164.22,2023-04-03 04:00:00,568686,128,aapl
63,46278295,165.9131,166.595,165.63,166.84,165.11,2023-04-04 04:00:00,456306,128,aapl
64,51511744,163.4912,164.74,163.76,165.05,161.8,2023-04-05 04:00:00,533621,128,aapl
65,45390123,164.0257,162.43,164.66,164.9584,162.0,2023-04-06 04:00:00,446212,128,aapl
66,47670382,161.2628,161.42,162.03,162.03,160.08,2023-04-10 04:00:00,563913,128,aapl
67,47494217,161.1314,162.35,160.8,162.36,160.51,2023-04-11 04:00:00,490479,128,aapl
68,50133062,160.8845,161.22,160.1,162.06,159.78,2023-04-12 04:00:00,514261,128,aapl
69,68418649,164.3531,161.63,165.56,165.8,161.42,2023-04-13 04:00:00,595709,128,aapl
70,49314480,165.0394,164.59,165.21,166.32,163.82,2023-04-14 04:00:00,489551,128,aapl
71,41516217,164.8044,165.09,165.23,165.39,164.03,2023-04-17 04:00:00,483388,128,aapl
72,49915508,166.3535,166.1,166.47,167.41,165.65,2023-04-18 04:00:00,494642,128,aapl
73,47621166,167.2806,165.8,167.63,168.16,165.54,2023-04-19 04:00:00,473866,128,aapl
74,52456377,166.779,166.09,166.65,167.87,165.56,2023-04-20 04:00:00,493153,128,aapl
75,57736141,165.0754,165.05,165.02,166.4521,164.49,2023-04-21 04:00:00,520279,128,aapl
76,41449581,164.9397,165.0,165.33,165.6,163.89,2023-04-24 04:00:00,459499,128,aapl
77,48652863,164.6479,165.19,163.77,166.305,163.73,2023-04-25 04:00:00,501548,128,aapl
78,45487296,163.9084,163.055,163.76,165.28,162.8,2023-04-26 04:00:00,493403,128,aapl
79,64898729,167.3197,165.19,168.41,168.56,165.19,2023-04-27 04:00:00,575981,128,aapl
80,55275851,168.9479,168.49,169.68,169.85,167.8801,2023-04-28 04:00:00,527763,128,aapl
81,52424936,169.6586,169.28,169.59,170.45,168.64,2023-05-01 04:00:00,540745,128,aapl
82,48425696,168.6978,170.09,168.54,170.35,167.54,2023-05-02 04:00:00,509755,128,aapl
83,65126998,169.013,169.5,167.45,170.92,167.16,2023-05-03 04:00:00,610052,128,aapl
84,81225673,166.0983,164.89,165.79,167.04,164.31,2023-05-04 04:00:00,832121,128,aapl
85,113402971,173.3116,170.975,173.57,174.3,170.76,2023-05-05 04:00:00,915977,128,aapl
86,55962634,173.321,172.48,173.5,173.85,172.11,2023-05-08 04:00:00,563138,128,aapl
87,45326874,172.3162,173.05,171.77,173.54,171.6,2023-05-09 04:00:00,456209,128,aapl
88,53724501,173.1737,173.02,173.555,174.03,171.9,2023-05-10 04:00:00,511486,128,aapl
89,49473076,173.4903,173.85,173.75,174.59,172.17,2023-05-11 04:00:00,501955,128,aapl
90,45533138,172.3696,173.62,172.57,174.06,171.0,2023-05-12 04:00:00,490533,128,aapl
91,37264259,172.1109,173.16,172.07,173.21,171.47,2023-05-15 04:00:00,444785,128,aapl
92,42110293,172.2781,171.99,172.07,173.1383,171.7991,2023-05-16 04:00:00,436165,128,aapl
93,57934404,171.85,171.71,172.69,172.925,170.4201,2023-05-17 04:00:00,554940,128,aapl
94,65496657,174.3014,173.0,175.05,175.24,172.58,2023-05-18 04:00:00,595692,128,aapl
95,55525641,175.5191,176.39,175.16,176.39,174.94,2023-05-19 04:00:00,532731,128,aapl
96,43570932,174.1828,173.98,174.2,174.71,173.45,2023-05-22 04:00:00,526393,128,aapl
97,50745163,172.1908,173.13,171.56,173.3794,171.275,2023-05-23 04:00:00,535091,128,aapl
98,43711588,171.5088,171.09,171.84,172.4183,170.52,2023-05-24 04:00:00,492275,128,aapl
99,55889523,172.8818,172.41,172.99,173.895,171.69,2023-05-25 04:00:00,534909,128,aapl
100,54834975,175.1454,173.32,175.43,175.77,173.11,2023-05-26 04:00:00,529918,128,aapl
101,55963954,177.4489,176.96,177.3,178.99,176.57,2023-05-30 04:00:00,651318,128,aapl
102,99625288,177.9376,177.325,177.25,179.35,176.76,2023-05-31 04:00:00,669221,128,aapl
103,68901712,179.3796,177.7,180.09,180.12,176.9306,2023-06-01 04:00:00,624132,128,aapl
104,61996852,180.6479,181.03,180.95,181.78,179.26,2023-06-02 04:00:00,617235,128,aapl
105,121722517,182.1408,182.63,179.58,184.951,178.035,2023-06-05 04:00:00,1286180,128,aapl
106,64845314,178.7093,179.965,179.21,180.12,177.43,2023-06-06 04:00:00,705164,128,aapl
107,61944615,178.6619,178.44,177.82,181.21,177.32,2023-06-07 04:00:00,669062,128,aapl
108,50210681,179.5493,177.895,180.57,180.84,177.46,2023-06-08 04:00:00,548456,128,aapl
109,48869360,181.4395,181.5,180.96,182.23,180.63,2023-06-09 04:00:00,557894,128,aapl
110,54754995,182.836,181.27,183.79,183.89,180.97,2023-06-12 04:00:00,562058,128,aapl
111,54867129,183.1702,182.8,183.31,184.15,182.44,2023-06-13 04:00:00,608337,128,aapl
112,57462782,183.7101,183.37,183.95,184.39,182.02,2023-06-14 04:00:00,614097,128,aapl
113,65433166,185.5672,183.96,186.01,186.52,183.78,2023-06-15 04:00:00,697003,128,aapl
114,101151225,185.4644,186.73,184.92,186.99,184.27,2023-06-16 04:00:00,616272,128,aapl
115,49799092,185.2709,184.41,185.01,186.1,184.41,2023-06-20 04:00:00,577495,128,aapl
116,49515697,184.0809,184.9,183.96,185.41,182.5901,2023-06-21 04:00:00,520855,128,aapl
117,51245327,186.1166,183.74,187.0,187.045,183.67,2023-06-22 04:00:00,563076,128,aapl
118,53112346,186.4952,185.55,186.68,187.56,185.01,2023-06-23 04:00:00,539704,128,aapl
119,48088661,186.3292,186.83,185.27,188.05,185.23,2023-06-26 04:00:00,584497,128,aapl
120,50731499,187.4998,185.89,188.06,188.39,185.67,2023-06-27 04:00:00,511869,128,aapl
121,51216801,188.8916,187.93,189.25,189.9,187.6,2023-06-28 04:00:00,559145,128,aapl
122,46347308,189.5561,189.08,189.59,190.07,188.94,2023-06-29 04:00:00,525367,128,aapl
123,85068452,193.102,191.63,193.97,194.48,191.26,2023-06-30 04:00:00,774380,128,aapl
124,31458198,192.6624,193.78,192.46,193.88,191.76,2023-07-03 04:00:00,500175,128,aapl
125,46896861,191.5803,191.565,191.33,192.98,190.62,2023-07-05 04:00:00,560170,128,aapl
126,45155523,190.8214,189.84,191.81,192.02,189.2,2023-07-06 04:00:00,562755,128,aapl
127,46757498,191.4218,191.41,190.68,192.67,190.24,2023-07-07 04:00:00,538826,128,aapl
128,59912163,188.3628,189.26,188.61,189.99,187.035,2023-07-10 04:00:00,736912,128,aapl
129,46638119,187.8219,189.16,188.08,189.3,186.6,2023-07-11 04:00:00,577717,128,aapl
130,60750218,189.9586,189.68,189.77,191.7,188.47,2023-07-12 04:00:00,652126,128,aapl
131,41337338,190.565,190.5,190.54,191.19,189.78,2023-07-13 04:00:00,467952,128,aapl
132,41616242,190.4662,190.23,190.69,191.1799,189.63,2023-07-14 04:00:00,513233,128,aapl
133,50520159,193.2997,191.9,193.99,194.32,191.81,2023-07-17 04:00:00,602852,128,aapl
134,48153774,193.3846,193.35,193.73,194.33,192.415,2023-07-18 04:00:00,544605,128,aapl
135,80492323,194.9188,193.1,195.1,198.23,192.65,2023-07-19 04:00:00,776766,128,aapl
136,59581196,194.276,195.09,193.13,196.47,192.495,2023-07-20 04:00:00,639817,128,aapl
137,71451683,192.5948,194.1,191.94,194.97,191.23,2023-07-21 04:00:00,580360,128,aapl
138,45507451,193.2011,193.41,192.75,194.91,192.25,2023-07-24 04:00:00,525855,128,aapl
139,37283201,193.804,193.33,193.62,194.44,192.915,2023-07-25 04:00:00,445394,128,aapl
140,47471868,194.3737,193.67,194.5,195.64,193.32,2023-07-26 04:00:00,502309,128,aapl
141,47439680,194.8773,196.02,193.22,197.2,192.55,2023-07-27 04:00:00,570472,128,aapl
142,47691443,195.8075,194.67,195.83,196.626,194.14,2023-07-28 04:00:00,519151,128,aapl
143,38824113,196.1507,196.06,196.45,196.49,195.26,2023-07-31 04:00:00,530506,128,aapl
144,35281426,195.8486,196.235,195.605,196.73,195.28,2023-08-01 04:00:00,477616,128,aapl
145,50388811,192.9395,195.04,192.58,195.18,191.8507,2023-08-02 04:00:00,620582,128,aapl
146,62243282,191.1312,191.57,191.17,192.37,190.69,2023-08-03 04:00:00,754703,128,aapl
147,115956841,184.279,185.52,181.99,187.38,181.92,2023-08-04 04:00:00,1336765,128,aapl
148,97105069,179.0119,182.13,178.85,183.13,177.35,2023-08-07 04:00:00,1159281,128,aapl
149,67769003,178.9854,179.69,179.8,180.27,177.58,2023-08-08 04:00:00,709019,128,aapl
150,60303492,178.4887,180.87,178.19,180.93,177.01,2023-08-09 04:00:00,666112,128,aapl
151,54686851,178.7951,179.48,177.97,180.75,177.6,2023-08-10 04:00:00,652995,128,aapl
152,51036672,177.8056,177.32,177.79,178.62,176.55,2023-08-11 04:00:00,586481,128,aapl
153,43675627,178.9475,177.97,179.46,179.69,177.305,2023-08-14 04:00:00,564982,128,aapl
154,43574863,177.9886,178.88,177.45,179.48,177.05,2023-08-15 04:00:00,510071,128,aapl
155,45712957,177.4133,177.13,176.57,178.54,176.5,2023-08-16 04:00:00,526074,128,aapl
156,66054482,174.5857,177.14,174.0,177.5054,173.48,2023-08-17 04:00:00,673083,128,aapl
157,60171878,173.8904,172.3,174.49,175.1,171.96,2023-08-18 04:00:00,596474,128,aapl
158,46161959,175.2221,175.07,175.84,176.13,173.735,2023-08-21 04:00:00,559658,128,aapl
159,42057245,177.0098,177.06,177.23,177.68,176.25,2023-08-22 04:00:00,501508,128,aapl
160,52722752,180.6482,178.52,181.12,181.55,178.325,2023-08-23 04:00:00,587165,128,aapl
161,54912798,177.7035,180.674,176.38,181.104,176.01,2023-08-24 04:00:00,610377,128,aapl
162,51439994,177.9075,177.38,178.61,179.15,175.82,2023-08-25 04:00:00,554789,128,aapl
163,43803238,179.6595,180.09,180.19,180.59,178.545,2023-08-28 04:00:00,532485,128,aapl
164,52953948,183.28,179.695,184.12,184.9,179.5,2023-08-29 04:00:00,576465,128,aapl
165,60803988,186.93,184.94,187.65,187.85,184.74,2023-08-30 04:00:00,636448,128,aapl
166,60794467,188.1489,187.84,187.87,189.12,187.48,2023-08-31 04:00:00,554869,128,aapl
167,45393903,189.0424,189.485,189.46,189.92,188.28,2023-09-01 04:00:00,530273,128,aapl
168,45280027,189.1084,188.28,189.7,189.98,187.61,2023-09-05 04:00:00,602458,128,aapl
169,81753366,183.786,188.4,182.91,188.85,181.47,2023-09-06 04:00:00,880106,128,aapl
170,112416703,176.7332,175.18,177.56,178.21,173.54,2023-09-07 04:00:00,1210080,128,aapl
171,65402066,179.0663,178.35,178.18,180.239,177.79,2023-09-08 04:00:00,755389,128,aapl
172,58953052,178.8465,180.07,179.36,180.3,177.34,2023-09-11 04:00:00,722430,128,aapl
173,90316192,176.7048,179.49,176.3,180.13,174.82,2023-09-12 04:00:00,937419,128,aapl
174,84267928,175.0352,176.51,174.21,177.3,173.98,2023-09-13 04:00:00,835150,128,aapl
175,60345757,175.3715,174.0,175.74,176.1,173.58,2023-09-14 04:00:00,641017,128,aapl
176,109259461,175.0843,176.48,175.01,176.495,173.82,2023-09-15 04:00:00,729794,128,aapl
177,67257573,177.8915,176.48,177.97,179.38,176.17,2023-09-18 04:00:00,731278,128,aapl
178,51826941,178.4293,177.52,179.07,179.63,177.13,2023-09-19 04:00:00,524402,128,aapl
179,58436181,176.9653,179.26,175.49,179.695,175.4,2023-09-20 04:00:00,600225,128,aapl
180,62449116,174.8619,174.55,173.93,176.3,173.86,2023-09-21 04:00:00,631478,128,aapl
181,56688985,175.4667,174.67,174.79,177.079,174.05,2023-09-22 04:00:00,606168,128,aapl
182,46172740,175.6665,174.2,176.08,176.97,174.15,2023-09-25 04:00:00,564218,128,aapl
183,64548945,172.7156,174.82,171.96,175.2,171.66,2023-09-26 04:00:00,688340,128,aapl
184,66920708,170.5335,172.62,170.43,173.04,169.05,2023-09-27 04:00:00,707850,128,aapl
185,56294419,170.297,169.34,170.69,172.03,167.62,2023-09-28 04:00:00,618584,128,aapl
186,51861083,171.5997,172.02,171.21,173.07,170.341,2023-09-29 04:00:00,535134,128,aapl
187,52156935,173.2879,171.22,173.75,174.3,170.93,2023-10-02 04:00:00,617249,128,aapl
188,49594613,172.1342,172.255,172.4,173.63,170.82,2023-10-03 04:00:00,542569,128,aapl
189,53006286,172.9437,171.09,173.66,174.21,170.97,2023-10-04 04:00:00,560975,128,aapl
190,48527918,174.2297,173.79,174.91,175.45,172.68,2023-10-05 04:00:00,509175,128,aapl
191,57266675,176.3366,173.8,177.49,177.99,173.18,2023-10-06 04:00:00,593944,128,aapl
192,42344772,177.8683,176.81,178.99,179.05,175.8,2023-10-09 04:00:00,518256,128,aapl
193,43698019,178.6901,178.1,178.39,179.72,177.95,2023-10-10 04:00:00,524939,128,aapl
194,47544848,178.9503,178.2,179.8,179.85,177.6,2023-10-11 04:00:00,503477,128,aapl
195,56743119,180.9482,180.07,180.71,182.34,179.04,2023-10-12 04:00:00,616891,128,aapl
196,51412082,179.4154,181.42,178.85,181.93,178.14,2023-10-13 04:00:00,531441,128,aapl
197,52516984,178.1478,176.75,178.72,179.075,176.51,2023-10-16 04:00:00,632605,128,aapl
198,57549350,176.8623,176.645,177.15,178.42,174.8,2023-10-17 04:00:00,592323,128,aapl
199,54764375,176.3501,175.58,175.84,177.575,175.11,2023-10-18 04:00:00,540187,128,aapl
200,59192863,176.215,176.04,175.46,177.84,175.19,2023-10-19 04:00:00,560260,128,aapl
201,64211828,173.7459,175.31,172.88,175.42,172.64,2023-10-20 04:00:00,600318,128,aapl
202,55980109,172.3829,170.91,173.0,174.01,169.93,2023-10-23 04:00:00,639616,128,aapl
203,43816644,172.7333,173.05,173.44,173.67,171.45,2023-10-24 04:00:00,530406,128,aapl
204,57156962,171.4932,171.88,171.1,173.06,170.65,2023-10-25 04:00:00,610143,128,aapl
205,70625258,167.5944,170.37,166.89,171.3775,165.67,2023-10-26 04:00:00,815217,128,aapl
206,58257129,167.9072,166.91,168.22,168.96,166.83,2023-10-27 04:00:00,609511,128,aapl
207,51239218,170.0788,169.02,170.29,171.17,168.87,2023-10-30 04:00:00,628258,128,aapl
208,44846017,169.9252,169.35,170.77,170.9,167.9,2023-10-31 04:00:00,509879,128,aapl
209,56934906,172.6187,171.0,173.97,174.23,170.12,2023-11-01 04:00:00,633476,128,aapl
210,77292052,176.6794,175.52,177.57,177.78,175.46,2023-11-02 04:00:00,805046,128,aapl
211,79829246,175.5751,174.24,176.65,176.82,173.35,2023-11-03 04:00:00,858038,128,aapl
212,63841310,178.5589,176.38,179.23,179.43,176.21,2023-11-06 05:00:00,678103,128,aapl
213,70529966,181.2627,179.18,181.82,182.44,178.97,2023-11-07 05:00:00,653779,128,aapl
214,49340282,182.6566,182.35,182.89,183.45,181.59,2023-11-08 05:00:00,542421,128,aapl
215,53631840,182.912,182.96,182.41,184.12,181.81,2023-11-09 05:00:00,545657,128,aapl
216,66177922,185.4104,183.97,186.4,186.565,183.53,2023-11-10 05:00:00,610938,128,aapl
217,43627519,184.8317,185.82,184.8,186.03,184.21,2023-11-13 05:00:00,530407,128,aapl
218,60108378,187.2038,187.7,187.44,188.11,186.3,2023-11-14 05:00:00,609218,128,aapl
219,53608999,188.4191,187.845,188.01,189.5,187.78,2023-11-15 05:00:00,564159,128,aapl
220,54412915,189.7109,189.57,189.71,190.96,188.65,2023-11-16 05:00:00,620748,128,aapl
221,50737404,189.6022,190.25,189.69,190.38,188.57,2023-11-17 05:00:00,510217,128,aapl
222,46538614,191.2984,189.89,191.45,191.905,189.88,2023-11-20 05:00:00,554014,128,aapl
223,38134485,190.51,191.41,190.64,191.52,189.74,2023-11-21 05:00:00,450749,128,aapl
224,39630011,191.7223,191.49,191.31,192.93,190.825,2023-11-22 05:00:00,463560,128,aapl
225,24018404,189.7899,190.87,189.97,190.9,189.25,2023-11-24 05:00:00,335946,128,aapl
226,40456609,189.7974,189.92,189.79,190.67,188.9,2023-11-27 05:00:00,508895,128,aapl
227,38415419,190.165,189.78,190.4,191.08,189.4,2023-11-28 05:00:00,458154,128,aapl
228,43014224,189.9974,190.9,189.37,192.09,188.97,2023-11-29 05:00:00,493064,128,aapl
229,48744366,189.337,189.84,189.95,190.32,188.19,2023-11-30 05:00:00,486786,128,aapl
230,45676673,190.8613,190.33,191.24,191.56,189.23,2023-12-01 05:00:00,515537,128,aapl
231,43389519,188.916,189.98,189.43,190.05,187.4511,2023-12-04 05:00:00,587461,128,aapl
232,66628398,193.1715,190.21,193.42,194.4,190.18,2023-12-05 05:00:00,700669,128,aapl
233,41055862,192.8014,194.45,192.32,194.76,192.11,2023-12-06 05:00:00,491436,128,aapl
234,47413955,194.3967,193.63,194.27,195.0,193.59,2023-12-07 05:00:00,495048,128,aapl
235,53383658,195.1638,194.2,195.71,195.99,193.67,2023-12-08 05:00:00,538968,128,aapl
236,60943699,192.7089,193.11,193.18,193.49,191.42,2023-12-11 05:00:00,691172,128,aapl
237,52696900,193.7834,193.08,194.71,194.72,191.721,2023-12-12 05:00:00,510768,128,aapl
238,70404183,196.9085,195.09,197.96,198.0,194.85,2023-12-13 05:00:00,672552,128,aapl
239,66831572,198.2872,198.02,198.11,199.62,196.16,2023-12-14 05:00:00,691862,128,aapl
240,127387901,197.56,197.53,197.57,198.3999,197.0,2023-12-15 05:00:00,625452,128,aapl
241,55751861,195.6255,196.09,195.89,196.63,194.39,2023-12-18 05:00:00,655763,128,aapl
242,40714051,196.5277,196.16,196.94,196.95,195.89,2023-12-19 05:00:00,451709,128,aapl
243,52242815,196.142,196.9,194.83,197.68,194.83,2023-12-20 05:00:00,550599,128,aapl
244,46482549,194.7425,196.1,194.68,197.08,193.5,2023-12-21 05:00:00,554844,128,aapl
245,37149570,194.1013,195.18,193.6,195.41,192.97,2023-12-22 05:00:00,500544,128,aapl
246,28919310,193.1713,193.61,193.05,193.89,192.83,2023-12-26 05:00:00,488257,128,aapl
247,48087681,192.5679,192.49,193.15,193.5,191.09,2023-12-27 05:00:00,548076,128,aapl
248,34049898,193.9222,194.14,193.58,194.66,193.17,2023-12-28 05:00:00,472404,128,aapl
249,42672148,192.5761,193.9,192.53,194.4,191.725,2023-12-29 05:00:00,509123,128,aapl
250,81964874,185.9465,187.15,185.64,188.44,183.885,2024-01-02 05:00:00,1008871,128,aapl
251,58414460,184.3226,184.22,184.25,185.88,183.43,2024-01-03 05:00:00,656853,128,aapl
252,71878670,182.0183,182.15,181.91,183.0872,180.88,2024-01-04 05:00:00,712692,128,aapl
253,62371161,181.474,181.99,181.18,182.76,180.17,2024-01-05 05:00:00,682334,128,aapl
254,59144470,184.3702,182.085,185.56,185.6,181.5,2024-01-08 05:00:00,669173,128,aapl
255,42841809,184.3706,183.92,185.14,185.15,182.73,2024-01-09 05:00:00,538180,128,aapl
256,46192908,185.2509,184.35,186.19,186.4,183.92,2024-01-10 05:00:00,554777,128,aapl
257,49128408,185.0604,186.54,185.59,187.05,183.62,2024-01-11 05:00:00,584008,128,aapl
258,40477782,185.8199,186.06,185.92,186.74,185.19,2024-01-12 05:00:00,477050,128,aapl
259,65076641,182.8866,182.16,183.63,184.26,180.934,2024-01-16 05:00:00,767281,128,aapl
260,47317433,181.9201,181.27,182.68,182.93,180.3,2024-01-17 05:00:00,594632,128,aapl
261,77722754,187.9358,186.09,188.63,189.14,185.83,2024-01-18 05:00:00,787233,128,aapl
262,68887985,190.6149,189.33,191.56,191.95,188.82,2024-01-19 05:00:00,682663,128,aapl
263,60131852,193.9891,192.3,193.89,195.33,192.26,2024-01-22 05:00:00,718107,128,aapl
264,42355590,194.8203,195.02,195.18,195.75,193.8299,2024-01-23 05:00:00,533093,128,aapl
265,53631316,195.2063,195.42,194.5,196.38,194.34,2024-01-24 05:00:00,594714,128,aapl
266,54822126,194.7337,195.22,194.17,196.2675,193.1125,2024-01-25 05:00:00,644526,128,aapl
267,44587111,193.1207,194.27,192.42,194.76,191.94,2024-01-26 05:00:00,534165,128,aapl
268,47145622,191.2954,192.01,191.73,192.2,189.58,2024-01-29 05:00:00,599513,128,aapl
269,55836970,188.7927,190.94,188.04,191.8,187.47,2024-01-30 05:00:00,690705,128,aapl
270,55467803,185.3525,187.04,184.4,187.095,184.35,2024-01-31 05:00:00,679844,128,aapl
271,64885408,185.5688,183.985,186.86,186.95,183.82,2024-02-01 05:00:00,820977,128,aapl
272,102527680,184.744,179.86,185.85,187.33,179.25,2024-02-02 05:00:00,1108465,128,aapl
273,69654320,187.6824,188.15,187.68,189.25,185.84,2024-02-05 05:00:00,804748,128,aapl
274,43490759,188.4788,186.86,189.3,189.31,186.7695,2024-02-06 05:00:00,530825,128,aapl
275,53438955,189.3803,190.64,189.41,191.05,188.61,2024-02-07 05:00:00,596088,128,aapl
276,40962046,188.3032,189.385,188.32,189.535,187.35,2024-02-08 05:00:00,521464,128,aapl
277,45155216,189.0056,188.65,188.85,189.99,188.0,2024-02-09 05:00:00,544714,128,aapl
278,41781934,187.5914,188.415,187.15,188.67,186.79,2024-02-12 05:00:00,585515,128,aapl
279,56529529,185.0421,185.77,185.04,186.21,183.5128,2024-02-13 05:00:00,644015,128,aapl
280,54617917,183.6207,185.32,184.15,185.53,182.44,2024-02-14 05:00:00,679072,128,aapl
281,65434496,182.8487,183.55,183.86,184.49,181.35,2024-02-15 05:00:00,756083,128,aapl
