,Trading_Volume,Volume_weighted_avg,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,Number_Transactions,shares,ticker
41,19498,2.5453,2.5701,2.545,2.5701,2.53,2023-03-03 05:00:00,87,10101,luxh
42,418347,3.0035,2.64,3.05,3.18,2.596,2023-03-06 05:00:00,1743,10101,luxh
43,96477,2.9469,3.05,2.93,3.18,2.68,2023-03-07 05:00:00,567,10101,luxh
44,58410,2.9224,2.97,2.99,3.04,2.7601,2023-03-08 05:00:00,369,10101,luxh
45,106009,2.9362,2.97,3.03,3.1499,2.84,2023-03-09 05:00:00,290,10101,luxh
46,79210,2.7623,2.97,2.7108,3.047,2.7,2023-03-10 05:00:00,185,10101,luxh
47,9198,2.7488,2.74,2.74,2.8899,2.6901,2023-03-13 04:00:00,98,10101,luxh
48,6650,2.7798,2.8,2.75,2.84,2.75,2023-03-14 04:00:00,92,10101,luxh
49,5561,2.7155,2.67,2.67,2.8399,2.6587,2023-03-15 04:00:00,110,10101,luxh
50,27304,2.631,2.6418,2.58,2.7294,2.57,2023-03-16 04:00:00,98,10101,luxh
51,30487,2.4364,2.59,2.45,2.59,2.4,2023-03-17 04:00:00,372,10101,luxh
52,24062,2.3889,2.45,2.37,2.45,2.34,2023-03-20 04:00:00,211,10101,luxh
53,9471,2.3229,2.25,2.34,2.4299,2.25,2023-03-21 04:00:00,139,10101,luxh
54,16066,2.3219,2.313,2.31,2.3916,2.3,2023-03-22 04:00:00,175,10101,luxh
55,28189,2.3332,2.3,2.37,2.43,2.25,2023-03-23 04:00:00,165,10101,luxh
56,14244,2.3762,2.27,2.4,2.43,2.27,2023-03-24 04:00:00,78,10101,luxh
57,39172,2.4866,2.4199,2.41,2.58,2.33,2023-03-27 04:00:00,173,10101,luxh
58,143025,2.3081,2.3,2.33,2.59,2.215,2023-03-28 04:00:00,794,10101,luxh
59,70541,2.4722,2.35,2.55,2.61,2.35,2023-03-29 04:00:00,434,10101,luxh
60,44336,2.5523,2.5499,2.59,2.5999,2.5,2023-03-30 04:00:00,257,10101,luxh
61,64002,2.6968,2.56,2.75,2.83,2.5415,2023-03-31 04:00:00,329,10101,luxh
62,20096,2.7928,2.8,2.895,2.94,2.73,2023-04-03 04:00:00,215,10101,luxh
63,84379,2.8816,2.89,2.95,3.0,2.74,2023-04-04 04:00:00,436,10101,luxh
64,13450,2.8063,2.87,2.775,2.8759,2.755,2023-04-05 04:00:00,139,10101,luxh
65,63232,2.8854,2.9174,2.85,2.97,2.75,2023-04-06 04:00:00,291,10101,luxh
66,176997,2.9907,2.95,2.98,3.1,2.85,2023-04-10 04:00:00,740,10101,luxh
67,52848,2.9666,2.95,3.03,3.05,2.84,2023-04-11 04:00:00,200,10101,luxh
68,47796,3.0238,3.03,2.96,3.0891,2.93,2023-04-12 04:00:00,208,10101,luxh
69,26385,2.9552,2.95,3.0,3.0,2.73,2023-04-13 04:00:00,177,10101,luxh
70,19599,2.9929,2.94,2.995,3.07,2.8501,2023-04-14 04:00:00,147,10101,luxh
71,127458,3.1217,3.05,3.1433,3.2,2.8724,2023-04-17 04:00:00,347,10101,luxh
72,40610,3.0692,3.055,3.1,3.1099,2.98,2023-04-18 04:00:00,269,10101,luxh
73,80849,2.9819,3.1,2.97,3.1,2.88,2023-04-19 04:00:00,504,10101,luxh
74,57310,2.9159,3.01,2.96,3.0984,2.865,2023-04-20 04:00:00,321,10101,luxh
75,32410,2.9014,3.0971,3.04,3.0971,2.85,2023-04-21 04:00:00,163,10101,luxh
76,47286,2.7863,2.85,2.76,2.9945,2.74,2023-04-24 04:00:00,208,10101,luxh
77,34521,2.697,2.76,2.6,2.8887,2.57,2023-04-25 04:00:00,169,10101,luxh
78,17412,2.6875,2.4801,2.68,2.9184,2.4801,2023-04-26 04:00:00,122,10101,luxh
79,44007,2.8996,3.08,2.8,3.08,2.74,2023-04-27 04:00:00,257,10101,luxh
80,83843,2.9289,2.8,3.06,3.08,2.7,2023-04-28 04:00:00,565,10101,luxh
81,59840,2.9868,3.2,2.92,3.2,2.88,2023-05-01 04:00:00,337,10101,luxh
82,35079,2.854,3.0,2.73,3.0,2.7,2023-05-02 04:00:00,193,10101,luxh
83,72200,2.7884,2.85,2.72,2.91,2.6456,2023-05-03 04:00:00,173,10101,luxh
84,11952,2.8711,2.93,2.88,2.93,2.7201,2023-05-04 04:00:00,94,10101,luxh
85,3467,2.8519,2.865,2.8797,2.8797,2.84,2023-05-05 04:00:00,27,10101,luxh
