,Open_Price,Close_Price,Highest_Price,Lowest_Price,Timestamp_Unix_Msec,ticker
54,6814.28570889975,6784.06335050803,6816.36493302431,6739.03491027667,2023-05-11 05:00:00,ndxt
55,6791.74879000182,6777.35611857659,6801.57127210391,6720.52635681345,2023-05-12 05:00:00,ndxt
56,6781.03001406866,6928.54511479674,6928.75498276659,6775.21748075919,2023-05-15 05:00:00,ndxt
57,6893.18540474288,6901.34065929589,6948.25531184341,6893.06802632986,2023-05-16 05:00:00,ndxt
58,6937.40619131778,7035.50430888974,7049.89797784605,6901.02524010302,2023-05-17 05:00:00,ndxt
59,7062.14384585802,7225.46476593895,7233.731901566,7060.4411921065,2023-05-18 05:00:00,ndxt
60,7225.92348848682,7206.23943707977,7234.62832639446,7174.28291768633,2023-05-19 05:00:00,ndxt
61,7187.22188380382,7267.82454847079,7290.4873236509,7178.78564192412,2023-05-22 05:00:00,ndxt
62,7211.38965633403,7152.01084168421,7249.86959653318,7149.79783386127,2023-05-23 05:00:00,ndxt
63,7058.95911756777,7082.28056172027,7115.79760753705,7035.87953591741,2023-05-24 05:00:00,ndxt
64,7266.8123296099,7334.66482567768,7359.95962718821,7196.02704191604,2023-05-25 05:00:00,ndxt
65,7463.28630253444,7700.75917144865,7725.95285047561,7459.71103054786,2023-05-26 05:00:00,ndxt
66,7846.21193554931,7716.57355791853,7868.91578830116,7678.07387674068,2023-05-30 05:00:00,ndxt
67,7628.85233159681,7643.04666469903,7702.10883923192,7601.05317274997,2023-05-31 05:00:00,ndxt
68,7604.72814465429,7727.96416059899,7792.72529856575,7577.05062059938,2023-06-01 05:00:00,ndxt
69,7815.48626095461,7758.52314962225,7835.9578101075,7712.1208776854,2023-06-02 05:00:00,ndxt
70,7735.58971055895,7736.64491985523,7780.91818319792,7661.56694552093,2023-06-05 05:00:00,ndxt
71,7713.49432947958,7791.79129249564,7836.96176220296,7697.14655708806,2023-06-06 05:00:00,ndxt
72,7827.23956891319,7633.24694170867,7846.01774160715,7616.02207297637,2023-06-07 05:00:00,ndxt
73,7634.87960781724,7722.79819323282,7743.23333871648,7629.41929923033,2023-06-08 05:00:00,ndxt
74,7791.6728324022,7742.95046779793,7852.35092086964,7701.78091905117,2023-06-09 05:00:00,ndxt
75,7806.31845309209,7955.17007045377,7957.20521612941,7801.44262270285,2023-06-12 05:00:00,ndxt
76,8067.71995682747,8048.75506805084,8078.11757574959,7960.41541942798,2023-06-13 05:00:00,ndxt
77,8019.15892443971,8101.00231224048,8102.11049015739,7962.69403520776,2023-06-14 05:00:00,ndxt
78,8044.07407710053,8164.63497702298,8205.79666609522,8034.23931924127,2023-06-15 05:00:00,ndxt
79,8227.4796183548,8081.73640091378,8232.24861745965,8077.58993685363,2023-06-16 05:00:00,ndxt
80,8025.3134685764,8007.09491731958,8080.67700904476,7939.94237559288,2023-06-20 05:00:00,ndxt
81,7978.08699318551,7818.07547492205,7990.50281140177,7814.21772694656,2023-06-21 05:00:00,ndxt
82,7758.92289175179,7876.43909977592,7885.18629423863,7754.63377758712,2023-06-22 05:00:00,ndxt
83,7754.57111084473,7763.60515323731,7805.57448762531,7718.33200710738,2023-06-23 05:00:00,ndxt
84,7778.49560894829,7746.33164507128,7887.26938560099,7744.85246170821,2023-06-26 05:00:00,ndxt
85,7785.85675325336,7970.21900620065,7987.78415109649,7773.94766100134,2023-06-27 05:00:00,ndxt
86,7901.20654397284,7954.44414728556,8013.99607041783,7888.4130413196,2023-06-28 05:00:00,ndxt
87,7966.15483885874,7937.73193609998,7966.25493515689,7887.09610979451,2023-06-29 05:00:00,ndxt
88,8013.28478572123,8048.89499104954,8078.74208204968,8006.40012963051,2023-06-30 05:00:00,ndxt
89,8056.13865054607,8073.74305479008,8079.98784527199,8009.87964831803,2023-07-03 05:00:00,ndxt
90,8016.76861823195,7995.85228243842,8055.53518264098,7990.01199651919,2023-07-05 05:00:00,ndxt
91,7872.46431974386,7882.22622118498,7888.27524923802,7795.27860227166,2023-07-06 05:00:00,ndxt
92,7885.72447472366,7884.12081238833,7983.69025101489,7872.91552078494,2023-07-07 05:00:00,ndxt
93,7892.92972610817,8054.85335891931,8059.77548848226,7892.52647431287,2023-07-10 05:00:00,ndxt
94,8084.02394021227,8075.31917909035,8095.70979253694,7981.48937056663,2023-07-11 05:00:00,ndxt
95,8192.13866534584,8142.294551667,8193.89251099718,8081.79402401945,2023-07-12 05:00:00,ndxt
96,8223.01305758514,8326.94785741683,8340.90905054405,8215.7728222328,2023-07-13 05:00:00,ndxt
97,8331.48910737385,8286.71156130056,8399.22090295586,8262.20912169549,2023-07-14 05:00:00,ndxt
98,8283.08726688492,8442.15476359995,8474.65455399276,8265.51409685794,2023-07-17 05:00:00,ndxt
99,8417.52500222828,8474.95294687917,8500.02065852117,8359.62054173225,2023-07-18 05:00:00,ndxt
100,8516.13983346629,8441.77738671672,8537.65647331814,8413.88300992465,2023-07-19 05:00:00,ndxt
101,8334.59401422399,8155.1704248921,8366.42163736836,8134.26571806148,2023-07-20 05:00:00,ndxt
102,8236.78807828991,8212.56624049211,8289.4921634602,8188.94933967336,2023-07-21 05:00:00,ndxt
103,8232.77447446065,8200.71676353739,8252.82950061083,8150.37161284673,2023-07-24 05:00:00,ndxt
104,8250.75359818202,8323.07525478456,8361.55429768377,8250.75359818202,2023-07-25 05:00:00,ndxt
105,8242.96759901146,8271.05215382922,8321.88529332857,8204.87182156678,2023-07-26 05:00:00,ndxt
106,8467.77225371718,8351.02401054238,8525.17977464157,8311.61378845385,2023-07-27 05:00:00,ndxt
107,8480.54920223375,8522.97494570826,8535.54002083331,8442.99607898463,2023-07-28 05:00:00,ndxt
108,8569.58077270102,8587.40672503738,8616.69008837667,8542.68732234791,2023-07-31 05:00:00,ndxt
109,8523.7743313426,8597.35739439416,8615.04584591908,8496.19633507701,2023-08-01 05:00:00,ndxt
110,8459.22961844552,8256.74416506429,8459.22961844552,8204.65388776877,2023-08-02 05:00:00,ndxt
111,8187.21536490316,8263.05886770695,8299.00146260714,8173.22628642282,2023-08-03 05:00:00,ndxt
112,8248.55811018477,8171.31277659618,8294.21994680931,8135.6839206415,2023-08-04 05:00:00,ndxt
113,8222.08155709221,8226.75852679894,8239.70705444888,8147.88847540796,2023-08-07 05:00:00,ndxt
114,8042.2568922018,8075.65136015344,8087.6052024851,7970.91998293779,2023-08-08 05:00:00,ndxt
115,8077.4137305947,7974.85842714602,8084.76142798311,7943.79307188233,2023-08-09 05:00:00,ndxt
116,8070.80569437438,8004.92513175486,8165.57531439719,7953.92945390907,2023-08-10 05:00:00,ndxt
117,7903.16547741537,7886.57008954823,7962.94879699986,7866.76245717716,2023-08-11 05:00:00,ndxt
118,7839.50940503122,8034.48679083265,8034.9625834061,7834.4042232949,2023-08-14 05:00:00,ndxt
119,7992.9520983362,7905.43381545916,8007.4151660598,7889.68864126296,2023-08-15 05:00:00,ndxt
120,7893.18239071909,7795.54851666013,7922.70342271318,7793.81081146979,2023-08-16 05:00:00,ndxt
121,7842.51704175538,7705.62924300842,7842.72251365839,7695.5378574123,2023-08-17 05:00:00,ndxt
122,7610.98280553819,7732.52380352995,7759.06500645911,7601.79682699934,2023-08-18 05:00:00,ndxt
123,7805.91811668594,7915.81785993904,7930.86484132682,7804.16680477899,2023-08-21 05:00:00,ndxt
124,7989.85197372231,7874.0541964395,7989.99758054777,7854.54420824753,2023-08-22 05:00:00,ndxt
125,7868.08554530325,8020.13766819364,8046.33123212317,7866.98553730456,2023-08-23 05:00:00,ndxt
126,8135.16789786312,7796.57265340816,8135.5002508706,7792.28982857062,2023-08-24 05:00:00,ndxt
127,7803.2553300635,7896.52352491193,7924.49298619765,7729.80664472386,2023-08-25 05:00:00,ndxt
128,7952.46031718143,7950.99913023911,7984.08403739356,7901.41028019197,2023-08-28 05:00:00,ndxt
129,7946.25717679994,8163.8932458764,8175.43059073133,7940.36963825874,2023-08-29 05:00:00,ndxt
130,8157.90125971023,8231.305613626,8243.09045919014,8125.17228420293,2023-08-30 05:00:00,ndxt
131,8251.08152859051,8323.49804752958,8353.8158542112,8250.95401309159,2023-08-31 05:00:00,ndxt
132,8378.37990825111,8373.52582445933,8405.89748976097,8317.2434965603,2023-09-01 05:00:00,ndxt
133,8334.08471619264,8402.30526507189,8438.36694772744,8313.27468389648,2023-09-05 05:00:00,ndxt
134,8368.41495827015,8376.85804684539,8444.32007700498,8307.16641074426,2023-09-06 05:00:00,ndxt
135,8229.89124208374,8280.89771293512,8300.62865734149,8181.98536110305,2023-09-07 05:00:00,ndxt
136,8269.14370142194,8264.27150129392,8319.58257023913,8240.26614654608,2023-09-08 05:00:00,ndxt
137,8339.69813832316,8339.62630625865,8351.70332307208,8244.37838762526,2023-09-11 05:00:00,ndxt
138,8256.18440781838,8221.59651804073,8348.68545071999,8221.30188535675,2023-09-12 05:00:00,ndxt
139,8221.86049621933,8243.2093515313,8303.29763000865,8211.66512362443,2023-09-13 05:00:00,ndxt
140,8304.94535880704,8303.99751519813,8328.36777905856,8216.21356442622,2023-09-14 05:00:00,ndxt
141,8244.23053430652,8087.2790188128,8252.24387699328,8054.01995287852,2023-09-15 05:00:00,ndxt
142,8042.31536612253,8126.1976737743,8145.79524466526,8041.11228528338,2023-09-18 05:00:00,ndxt
143,8080.50915934081,8077.79743654521,8094.07357751608,7999.14701477268,2023-09-19 05:00:00,ndxt
144,8095.81977236659,7955.840834442,8138.35500174097,7954.76807516147,2023-09-20 05:00:00,ndxt
145,7862.60880885018,7794.94373417993,7909.24543554407,7793.50591304976,2023-09-21 05:00:00,ndxt
146,7852.19687640474,7855.82587696734,7935.81158490564,7832.35062575711,2023-09-22 05:00:00,ndxt
147,7857.89910011771,7857.89910011771,7857.89910011771,7857.89910011771,2023-09-23 05:00:00,ndxt
148,7810.829718274,7877.51289866096,7878.51707602408,7786.4802381843,2023-09-25 05:00:00,ndxt
149,7822.55288527019,7753.66867867351,7835.23348969636,7723.11831851842,2023-09-26 05:00:00,ndxt
150,7808.80397470412,7812.89386455616,7864.43148640998,7714.01862947916,2023-09-27 05:00:00,ndxt
151,7758.41477743465,7901.65902523778,7968.27294376379,7737.46285592633,2023-09-28 05:00:00,ndxt
152,8021.26527413634,7939.24049412376,8061.96183176966,7923.89317558887,2023-09-29 05:00:00,ndxt
153,7955.86758635614,7997.33229178516,8046.13948327035,7925.26373790253,2023-10-02 05:00:00,ndxt
154,7927.37774081354,7800.08181263617,8006.20461818755,7760.52813278402,2023-10-03 05:00:00,ndxt
155,7842.11560943691,7907.02302743983,7925.3554478129,7799.8580794395,2023-10-04 05:00:00,ndxt
156,7904.43552802201,7873.28660274133,7911.05334003637,7784.67358031346,2023-10-05 05:00:00,ndxt
157,7821.49526760765,8093.70494405028,8125.11172998667,7798.79168965714,2023-10-06 05:00:00,ndxt
158,8028.02119790218,8126.17898175288,8145.24485238587,7998.18782374713,2023-10-09 05:00:00,ndxt
159,8149.45161198295,8216.12700593654,8281.49214128831,8139.76460047087,2023-10-10 05:00:00,ndxt
160,8246.29992915142,8259.80614839509,8287.67728085076,8187.03993424874,2023-10-11 05:00:00,ndxt
161,8274.32029983865,8223.82468257373,8341.24452915254,8162.2824947305,2023-10-12 05:00:00,ndxt
162,8238.34720559816,8074.41122629769,8240.44849719538,8043.64452145232,2023-10-13 05:00:00,ndxt
163,8076.78419255413,8082.06764564219,8082.06764564219,8076.75846512353,2023-10-14 05:00:00,ndxt
164,8102.44481381929,8179.34271771222,8211.49103177905,8099.38742985979,2023-10-16 05:00:00,ndxt
165,8055.21988525017,8167.07323950772,8212.70642221273,8035.29212689449,2023-10-17 05:00:00,ndxt
166,8076.07826486059,8048.35354218675,8136.33206182348,8025.16572083785,2023-10-18 05:00:00,ndxt
167,8113.50456701403,7946.52827523753,8116.67159181575,7923.47653225744,2023-10-19 05:00:00,ndxt
168,7932.59628009034,7801.00127726931,7957.72979924089,7782.72396318631,2023-10-20 05:00:00,ndxt
169,7761.85751915867,7784.73321962243,7891.29856248387,7689.45875869692,2023-10-23 05:00:00,ndxt
170,7834.61467070977,7884.51541291113,7909.23656560095,7793.36501930668,2023-10-24 05:00:00,ndxt
171,7800.57815054022,7599.62628374753,7806.5391587823,7582.55859102595,2023-10-25 05:00:00,ndxt
172,7623.79105966897,7528.81951227102,7691.19261526492,7485.81236414171,2023-10-26 05:00:00,ndxt
173,7616.57921334032,7579.22054150463,7648.565904883,7553.41995132059,2023-10-27 05:00:00,ndxt
174,7575.56215819192,7548.64855267275,7610.16824270794,7494.64253488573,2023-10-30 05:00:00,ndxt
175,7568.76710837216,7610.07559677139,7622.29534886918,7484.55268845021,2023-10-31 05:00:00,ndxt
176,7632.1752303419,7715.4773620755,7720.81787841151,7584.5150232604,2023-11-01 05:00:00,ndxt
177,7836.64467788284,7838.19380526665,7854.22701596877,7759.10641326479,2023-11-02 05:00:00,ndxt
178,7825.12909751148,7976.96413840093,8019.48645182054,7820.89680911395,2023-11-03 05:00:00,ndxt
179,7995.73232178004,7946.65788461277,8003.12160512347,7873.97471978493,2023-11-06 06:00:00,ndxt
180,8037.19961431907,8103.44726720377,8148.67034045496,7999.3033356038,2023-11-07 06:00:00,ndxt
181,8107.65329086929,8121.16019859187,8156.40457899738,8070.80052092241,2023-11-08 06:00:00,ndxt
182,8158.98483072583,8065.13596746549,8223.91591673345,8055.13247476745,2023-11-09 06:00:00,ndxt
183,8116.29615889264,8323.83168064558,8331.57749138651,8104.7618892867,2023-11-10 06:00:00,ndxt
184,8272.15196148652,8289.8760506328,8314.16513477197,8232.07083159185,2023-11-13 06:00:00,ndxt
185,8466.35970066397,8562.47277277553,8578.61466497173,8460.00491336158,2023-11-14 06:00:00,ndxt
186,8617.77234813299,8575.30221588885,8657.75317844214,8543.63953079006,2023-11-15 06:00:00,ndxt
187,8513.60461989684,8579.09558777657,8600.94857031745,8510.30101648432,2023-11-16 06:00:00,ndxt
188,8549.18873062654,8619.82727238026,8637.61172408973,8549.18873062654,2023-11-17 06:00:00,ndxt
189,8639.62532843347,8758.74902803306,8780.85540419858,8639.08946064701,2023-11-20 06:00:00,ndxt
190,8684.98839572874,8671.4464454823,8709.26300031402,8631.95179033862,2023-11-21 06:00:00,ndxt
191,8718.37031603009,8672.38474480085,8781.10903828865,8662.79314040857,2023-11-22 06:00:00,ndxt
192,8653.8319240102,8691.25927345551,8693.0188336622,8643.60279211841,2023-11-24 06:00:00,ndxt
193,8662.54775592351,8677.03464330952,8743.48288991181,8642.86051040646,2023-11-27 06:00:00,ndxt
194,8661.84438748257,8673.82017255509,8699.40938463341,8661.15263957804,2023-11-28 06:00:00,ndxt
195,8872.31921754906,8932.57148048605,8936.93229940471,8872.31921754906,2023-11-29 06:00:00,ndxt
196,8898.31414946945,8850.47256859445,8924.80716343607,8765.49123515969,2023-11-30 06:00:00,ndxt
197,8797.75451419851,8878.94001018518,8883.23627526398,8759.92306559115,2023-12-01 06:00:00,ndxt
198,8785.59454482777,8767.81867784272,8791.23906377476,8637.88386576752,2023-12-04 06:00:00,ndxt
199,8690.52098004042,8749.08731285584,8750.90896223819,8665.54236433771,2023-12-05 06:00:00,ndxt
200,8824.40727323812,8787.99314861486,8826.88456490631,8766.533011272,2023-12-06 06:00:00,ndxt
201,8740.3862247319,8846.99906706417,8861.90097869717,8719.44106126091,2023-12-07 06:00:00,ndxt
202,8794.34361047915,8887.07450273764,8906.64030278116,8790.80357596575,2023-12-08 06:00:00,ndxt
203,8930.94112743262,9095.47942088134,9119.73224269436,8927.96137629201,2023-12-11 06:00:00,ndxt
204,9067.74323719816,9184.72788850894,9186.79075782048,9061.55152917953,2023-12-12 06:00:00,ndxt
205,9205.51288364711,9311.25344788303,9336.31407985256,9161.57634749678,2023-12-13 06:00:00,ndxt
206,9372.79497383702,9404.67517695929,9463.04272112714,9317.42006809842,2023-12-14 06:00:00,ndxt
207,9461.76777000596,9483.86006906906,9544.62268152739,9439.62879800299,2023-12-15 06:00:00,ndxt
208,9479.10839942575,9475.24848694964,9497.69362478299,9419.25951774452,2023-12-18 06:00:00,ndxt
209,9481.46233868774,9514.85608250246,9528.81465538774,9481.46233868774,2023-12-19 06:00:00,ndxt
210,9464.98492234991,9344.42392068758,9536.00901210959,9343.25583425227,2023-12-20 06:00:00,ndxt
211,9483.74285002424,9523.1947408689,9533.67247546358,9438.07513919367,2023-12-21 06:00:00,ndxt
212,9586.32813638112,9566.56344052229,9590.66246444314,9502.62689890679,2023-12-22 06:00:00,ndxt
213,9599.42573716941,9661.81696577025,9678.7055454176,9595.78227193637,2023-12-26 06:00:00,ndxt
214,9683.44565444449,9660.16077259517,9697.09477783395,9629.10932747245,2023-12-27 06:00:00,ndxt
215,9680.64212753089,9650.40004712432,9681.93999419773,9645.99367262285,2023-12-28 06:00:00,ndxt
216,9637.25127610328,9587.91509833101,9662.17399600839,9544.32037292162,2023-12-29 06:00:00,ndxt
217,9446.3687386454,9286.97839582605,9462.15947730043,9231.62714889912,2024-01-02 06:00:00,ndxt
218,9141.42138175569,9152.49420636744,9219.83482940931,9137.93271821705,2024-01-03 06:00:00,ndxt
219,9066.85407160783,9098.91098864496,9168.78378617259,9066.85407160783,2024-01-04 06:00:00,ndxt
220,9096.9781647654,9122.2672511668,9197.6157802724,9090.35508914388,2024-01-05 06:00:00,ndxt
221,9181.68976832291,9382.04175086425,9384.84678511009,9180.85281123155,2024-01-08 06:00:00,ndxt
222,9299.14504452991,9431.27359445559,9472.59830824801,9298.88059196832,2024-01-09 06:00:00,ndxt
223,9449.64540455961,9488.72005130292,9512.88740072882,9373.67646250301,2024-01-10 06:00:00,ndxt
224,9530.49240698285,9539.05621639276,9575.06384372815,9389.30775568033,2024-01-11 06:00:00,ndxt
225,9558.39117450273,9534.17327075136,9601.13600180548,9498.59769749339,2024-01-12 06:00:00,ndxt
226,9491.41571953274,9562.14100021265,9607.20893826647,9467.72679254239,2024-01-16 06:00:00,ndxt
227,9477.74299149963,9485.01435971577,9493.36158984878,9335.31787634723,2024-01-17 06:00:00,ndxt
228,9648.50088427221,9658.96915846269,9668.95941967748,9548.19091858523,2024-01-18 06:00:00,ndxt
229,9728.86732551082,9921.77258305609,9923.77664443659,9714.26937850193,2024-01-19 06:00:00,ndxt
230,10029.81584585297,9994.59794108531,10076.12146263631,9957.44958015299,2024-01-22 06:00:00,ndxt
231,10012.48340919917,10035.02700899277,10040.71424501135,9936.33444170155,2024-01-23 06:00:00,ndxt
232,10148.64666189378,10103.12341409021,10224.11573994289,10086.79775326584,2024-01-24 06:00:00,ndxt
233,10232.4953099786,10092.35265676126,10236.41457990666,10044.74619335523,2024-01-25 06:00:00,ndxt
234,9969.63322946127,9947.7064059287,10038.89536512239,9935.58809623642,2024-01-26 06:00:00,ndxt
235,9964.56639394902,10077.2895010856,10077.9053018623,9949.51915249013,2024-01-29 06:00:00,ndxt
236,10034.64576832367,9974.81570707227,10065.83107198035,9943.26179035493,2024-01-30 06:00:00,ndxt
237,9801.81099654804,9797.67869681625,9950.59332467239,9758.06758474088,2024-01-31 06:00:00,ndxt
238,9845.22569828596,9888.86434243042,9910.07774067398,9782.0861794968,2024-02-01 06:00:00,ndxt
239,9876.65441315115,10021.7159435311,10044.39045797617,9860.11338356043,2024-02-02 06:00:00,ndxt
240,10038.91729635062,10017.66082294972,10055.41975457629,9910.21817282942,2024-02-05 06:00:00,ndxt
241,10067.2250729445,9966.25181299001,10068.77945945657,9866.7868562951,2024-02-06 06:00:00,ndxt
242,10062.26139827472,10145.02290029232,10166.997636537,10016.58654056964,2024-02-07 06:00:00,ndxt
243,10166.78115810128,10256.30453356085,10296.26067989096,10155.05759700843,2024-02-08 06:00:00,ndxt
244,10332.92802433246,10435.11995818341,10467.30877803233,10304.27918612217,2024-02-09 06:00:00,ndxt
245,10421.60808449002,10371.70502197609,10506.30272939183,10354.05458154722,2024-02-12 06:00:00,ndxt
246,10027.35969732658,10154.50432381404,10259.56002851695,10027.35969732658,2024-02-13 06:00:00,ndxt
247,10283.89847193616,10347.87323868644,10351.11587775068,10233.82320616434,2024-02-14 06:00:00,ndxt
248,10387.86379567369,10342.72186482646,10399.65429891191,10287.50015431492,2024-02-15 06:00:00,ndxt
249,10345.86070389393,10225.03192794826,10373.45564787062,10201.88628262884,2024-02-16 06:00:00,ndxt
250,10150.83051471843,10122.29768663847,10191.37011125897,9987.28493451653,2024-02-20 06:00:00,ndxt
251,9850.40782100401,9939.39390147888,9940.77419431075,9826.78909696432,2024-02-21 06:00:00,ndxt
252,10292.08395644328,10306.17836668134,10335.30261885035,10217.74226024375,2024-02-22 06:00:00,ndxt
253,10359.09223586023,10265.71489702232,10384.92148705062,10232.55664897888,2024-02-23 06:00:00,ndxt
254,10313.87324651578,10329.9226354147,10389.4287925426,10282.67117332544,2024-02-26 06:00:00,ndxt
255,10370.89983145343,10347.51184748061,10422.41498195701,10315.00629714569,2024-02-27 06:00:00,ndxt
256,10260.09560058511,10257.57624910997,10295.94816752493,10228.16458097183,2024-02-28 06:00:00,ndxt
257,10352.30601352296,10411.777862084,10427.28067490837,10276.47857032467,2024-02-29 06:00:00,ndxt
258,10452.32605589344,10606.22794312643,10636.80874223133,10422.44387812001,2024-03-01 06:00:00,ndxt
259,10638.11754246957,10606.41548498866,10670.76831329114,10579.76883967665,2024-03-04 06:00:00,ndxt
260,10480.39715256367,10332.7601412154,10489.52184893751,10255.24303439389,2024-03-05 06:00:00,ndxt
261,10542.00672911824,10475.54047026181,10566.62708151857,10407.91123272231,2024-03-06 06:00:00,ndxt
262,10568.56651414459,10686.64842986108,10719.26961035896,10530.21650522594,2024-03-07 06:00:00,ndxt
263,10672.33199336087,10415.32958308668,10724.91949182635,10408.53024355409,2024-03-08 06:00:00,ndxt
264,10335.13743286195,10359.63869161699,10387.09608863644,10254.67221765569,2024-03-11 05:00:00,ndxt
265,10449.83699519439,10530.35080643639,10532.87577465786,10337.08635191494,2024-03-12 05:00:00,ndxt
266,10466.63462426006,10391.86298850208,10475.08637736062,10361.19396739124,2024-03-13 05:00:00,ndxt
